OTUs	Phylum	Class	Order	Family	Genus	Species	Confidence
e1fabb0b2d6103c5d996a6e876a803c8	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9741049
e2014b8b67a1c74cd73cad1b8e819716	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9976284
e21d9bc2dad1923388923c6de285e095	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9949104
e222c4102ecac8b21046ab9464cc333e	Firmicutes	Clostridia	Clostridiales	Christensenellaceae	unclassified_Christensenellaceae	unclassified_Christensenellaceae	0.9987889
e22d1efd763ae7853c630acae629c1cc	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Labrenzia	Labrenzia aggregata	0.7937557
e230489906a6d9a46527b5ee910502ad	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus flavefaciens	0.999892
e24c5a000ae34541a243675d8f666f21	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9944863
e25baa6dd6f47bbe011a07bfda976562	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	unclassified_Beijerinckiaceae	unclassified_Beijerinckiaceae	0.999909
e25f652de003d1d9e205f4345546ed05	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	unclassified_Anaeroplasma	0.9988121
e26718594219d07686db2b71b98d5ed5	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.7834296
e26c8db842483aae2e6186370baee63e	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Oligella	unclassified_Oligella	1
e2705746f62dc85e32b79c2d7cd590fb	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.9772403
e272f9b137be25dfd3d15bfb07cf02b2	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9796484
e27ba2daaa9c29196aaa7e9458a0bf74	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.9999263
e2858cbca2ddc8998dc56e16995aec2d	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.999524
e28f4c2815a47bf72b1faefa6c7762cf	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella copri	0.9994134
e29eff4cf5316b7935dcc5d4548d5139	Proteobacteria	Alphaproteobacteria	RF32	unclassified_RF32	unclassified_RF32	unclassified_RF32	1
e2a20b9ef736237676b7a7bf01982cb1	Tenericutes	Mollicutes	Acholeplasmatales	unclassified_Acholeplasmatales	unclassified_Acholeplasmatales	unclassified_Acholeplasmatales	0.9999982
e2a3a5595e3f59ef4d623764271e5fb4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	1
e2b23593980cf37f01dad5329137bcde	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae	unclassified_Lachnospiraceae	0.7323619
e2de37f39f1cd2fcf9cd10a1a32a55c5	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	unclassified_Pseudomonas	0.8938724
e2e39ececffbd712cf3f92dd2a95a52a	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9983197
e2ee66c289785a9b5532439f5fb54516	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus cecorum	0.9974881
e2f2c1a0308980f6027f5e5116269647	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9882442
e2f5365743a8549072b03482d8693587	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Sutterella	unclassified_Sutterella	1
e2f6fcd152db84aa9fe965b31c8a7695	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Dorea	unclassified_Dorea	0.9974608
e2f96000a44563d94ca91803a96d2dac	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus luteciae	0.9583952
e30a211abbc99f78a8defc2d35ee2fd4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9873257
e30cba3f024589d5cf66605b4439fa48	Firmicutes	Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	unclassified_Erysipelotrichaceae	unclassified_Erysipelotrichaceae	0.9999924
e31b0f5094da03d006647934279c114e	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	unclassified_Parabacteroides	0.9999661
e3273c6ce4e15186ed390fd1869377bc	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae	unclassified_Enterobacteriaceae	0.9999999
e33c34bd0d94a87ca71ec913ff03ffa4	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter sanguinis	0.8561724
e353a60645ef865dca3de82be78b3922	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9982457
e35ee30cdd6c07b435a54cb55af508b9	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999996
e3971ddca160272116f154c62ccd9f0b	Synergistetes	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	Pyramidobacter piscolens	1
e39b09b7bd511d82675bc78aa6040a00	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7440753
e3c52ceaf1d616b1a94d63276a535405	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9999803
e3cac00b33aafd008e038c6a364adb02	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	unclassified_Streptococcus	1
e3e0d59eb4e37ea8d9551e2f247febac	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.996794
e3fcd369bf5972e168ba128a98c0c684	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9872901
e3ff6888efe911e0cd8db33871b7de48	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio vulgaris	0.9985272
e4122bb1eef649b8522a802d52d95e2a	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	unclassified_Bacteroides	0.924924
e4155b980e14203eee1c5bf5f6c998db	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9990779
e41e6418304742fe1343e584b9af6114	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.7565689
e4230c52b6648873ac5acd36e1c18ae4	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	Faecalibacterium prausnitzii	0.9999416
e43f82f61f5fe55e1712f569617452b5	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	unclassified_Coriobacteriaceae	unclassified_Coriobacteriaceae	0.9981711
e442761abcd9df576b51ea6f419a2136	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9948323
e44ad2043508271b7046925a7c4e85dd	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	unclassified_Anaerostipes	0.8590643
e455635d1d6d26da661f85e4adfde363	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	unclassified_Caulobacteraceae	unclassified_Caulobacteraceae	0.9995621
e46e1156af57fcb0ae61b80f55be1746	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	unclassified_Oscillospira	0.8240931
e48b8a2813b47b228d0e1912442b08fe	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9925933
e48ee3106c0da2ab7ddc8edd43d25a55	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9945936
e498da6d1e5e190f826a0c78692fcdab	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	unclassified_Bilophila	1
e4a821a61fab557cd66ebdc731c62468	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.922621
e4b219797ed5f4ef8cebd6135541ebbb	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9627097
e4ba04a2bf207cc4802c889012020d81	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.7350735
e4c6ecc4e338217ef60b8efe330d9ae4	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9998895
e4c82f9c9db14551a58a7175008c02db	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Clostridium	Clostridium methylpentosum	0.7697947
e4cbdea6f1a4ab115f37da06ae24b046	Proteobacteria	Gammaproteobacteria	Aeromonadales	Succinivibrionaceae	Ruminobacter	unclassified_Ruminobacter	1
e4d268695876d8a3217c4e939000e36f	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9910375
e4d9abf0c3d448243b5217cd81f5310f	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999999
e4e0fae4a8986152fbf002fa82738fd2	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	unclassified_Blautia	0.7667243
e4f07024d40cecb16d166d424ca15b5f	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium perfringens	0.9998361
e4f25af1d9963e39d08733dfe8b71d50	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.7953751
e502300ea84ad4e3619d22c28e97dedf	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	unclassified_Prevotella	0.9999099
e51468aa012ff792513a1e6c646e4500	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	unclassified_Ruminococcaceae	unclassified_Ruminococcaceae	0.9872651
e519e2df5994409ff5ba42445e0772a9	Firmicutes	Clostridia	Clostridiales	Mogibacteriaceae	unclassified_Mogibacteriaceae	unclassified_Mogibacteriaceae	0.9999997
e523686c9ebc2cb680fb7c6869d308e2	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999449
e5252004a01858ecca26bd22f83a566c	Bacteroidetes	Bacteroidia	Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	unclassified_Bacteroidales	0.9999343
e52af8f4b20bebf1e5fbeec199c58b50	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	unclassified_Ruminococcus	0.9283599
e5445a3b01fffc8d3e7bed29b9f726bc	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9965626
e54ddc6479aec6a946776d762902f5b0	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Coprococcus	unclassified_Coprococcus	0.9862654
e55b70ea76a44d7dc3e6f30e91d96249	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9515636
e57263d489db7b56921a3855fb1c6d93	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Akkermansia	unclassified_Akkermansia	1
e57272d262f83b1ab629f0eb778fb2e5	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9991264
e57455fb744f5026db45712dee9c9632	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9999963
e580395ebb5cf0e372248c6d44c94360	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales	0.9996886
